Transaction_ID,Customer_ID,Date,Year,Month,Day,Product_ID,Quantity,Total_Amount,Promo_Code,Store_Location
3344,1233,12/4/2022,2022,12,4,2025,5,2057.85,HOLIDAY,Physical Store
3345,2193,6/29/2023,2023,6,29,2073,7,1520.4,HOLIDAY,Physical Store
3346,2595,12/23/2022,2022,12,23,2085,6,2662.44,HOLIDAY,Mobile App
3347,1017,5/17/2023,2023,5,17,2094,2,641.16,HOLIDAY,Mobile App
3348,3249,5/5/2023,2023,5,5,2030,8,3716.4,FREESHIP,Online
3349,2054,4/9/2022,2022,4,9,2008,2,693.9,HOLIDAY,Online
3350,1864,8/19/2023,2023,8,19,2038,6,2032.38,NA,Mobile App
3351,2960,5/19/2022,2022,5,19,2069,7,2246.86,NA,Mobile App
3352,2308,3/27/2023,2023,3,27,2081,9,3774.6,SAVE10,Mobile App
3353,1814,12/22/2022,2022,12,22,2008,3,1040.85,HOLIDAY,Mobile App
3354,1767,9/1/2023,2023,9,1,2005,10,1021.7,FREESHIP,Online
3355,2045,1/19/2023,2023,1,19,2038,2,677.46,NA,Online
3356,1353,5/31/2022,2022,5,31,2038,7,2371.11,FREESHIP,Physical Store
3357,3451,11/27/2022,2022,11,27,2030,2,929.1,FREESHIP,Physical Store
3358,1069,3/27/2022,2022,3,27,2053,2,809.74,FREESHIP,Online
3359,2240,9/7/2022,2022,9,7,2071,5,542.35,NA,Physical Store
3360,3231,5/15/2023,2023,5,15,2023,4,155.84,FREESHIP,Mobile App
3361,3136,6/14/2022,2022,6,14,2054,8,296,NA,Physical Store
3362,2137,8/14/2022,2022,8,14,2090,6,1532.46,NA,Online
3363,1085,9/29/2022,2022,9,29,2010,5,1469.7,NA,Physical Store
3364,1689,10/14/2023,2023,10,14,2027,3,845.04,HOLIDAY,Mobile App
3365,1490,8/24/2023,2023,8,24,2027,5,1408.4,HOLIDAY,Online
3366,2207,1/6/2022,2022,1,6,2030,10,4645.5,SAVE10,Online
3367,2173,8/30/2022,2022,8,30,2006,5,2465.85,NA,Mobile App
3368,1021,4/16/2022,2022,4,16,2064,3,1164.9,SAVE10,Online
3369,2848,3/16/2022,2022,3,16,2029,2,412.32,SAVE10,Online
3370,3330,2/27/2022,2022,2,27,2062,4,327.04,HOLIDAY,Physical Store
3371,1920,1/25/2022,2022,1,25,2054,1,37,HOLIDAY,Mobile App
3372,3123,9/26/2022,2022,9,26,2004,5,344.25,NA,Physical Store
3373,2574,2/9/2022,2022,2,9,2083,9,3620.43,NA,Mobile App
3374,1225,6/2/2022,2022,6,2,2008,10,3469.5,HOLIDAY,Online
3375,2484,3/20/2022,2022,3,20,2051,1,275.78,HOLIDAY,Online
3376,2679,4/23/2023,2023,4,23,2023,6,233.76,SAVE10,Physical Store
3377,3368,11/19/2023,2023,11,19,2063,9,438.3,SAVE10,Online
3378,1351,1/20/2023,2023,1,20,2026,5,1252.2,NA,Online
3379,2102,11/21/2022,2022,11,21,2078,10,628.8,SAVE10,Physical Store
3380,2810,2/24/2023,2023,2,24,2057,8,2128.8,HOLIDAY,Physical Store
3381,1685,2/8/2022,2022,2,8,2060,5,665.45,FREESHIP,Mobile App
3382,2436,5/9/2022,2022,5,9,2070,4,133.56,HOLIDAY,Online
3383,1044,12/13/2023,2023,12,13,2100,1,170.62,NA,Online
3384,3344,8/9/2022,2022,8,9,2047,10,4354,FREESHIP,Physical Store
3385,3265,2/28/2022,2022,2,28,2092,6,1060.14,HOLIDAY,Mobile App
3386,3020,8/15/2022,2022,8,15,2044,9,1831.05,SAVE10,Mobile App
3387,2745,2/21/2022,2022,2,21,2085,2,887.48,FREESHIP,Mobile App
3388,2719,6/12/2023,2023,6,12,2004,10,688.5,NA,Online
3389,1142,9/13/2022,2022,9,13,2007,10,795.6,FREESHIP,Mobile App
3390,1988,7/19/2023,2023,7,19,2052,10,3416.9,NA,Online
3391,1766,11/12/2022,2022,11,12,2067,1,181.05,HOLIDAY,Physical Store
3392,1204,6/16/2023,2023,6,16,2077,4,1085.92,FREESHIP,Online
3393,1949,2/15/2022,2022,2,15,2074,7,1145.13,NA,Online
3394,1153,8/8/2023,2023,8,8,2058,7,2115.47,FREESHIP,Physical Store
3395,2642,5/29/2022,2022,5,29,2034,3,166.95,HOLIDAY,Online
3396,3225,12/21/2023,2023,12,21,2086,9,4130.64,SAVE10,Mobile App
3397,1456,4/5/2022,2022,4,5,2063,10,487,NA,Online
3398,1023,8/28/2022,2022,8,28,2053,2,809.74,NA,Physical Store
3399,1024,2/2/2023,2023,2,2,2066,5,578.15,NA,Physical Store
3400,1249,3/16/2023,2023,3,16,2087,8,340.24,HOLIDAY,Online
3401,2781,3/3/2023,2023,3,3,2036,5,1994.5,HOLIDAY,Physical Store
3402,3315,8/25/2022,2022,8,25,2025,1,411.57,SAVE10,Physical Store
3403,1053,12/1/2023,2023,12,1,2042,2,305.52,NA,Mobile App
3404,1750,6/24/2022,2022,6,24,2014,2,546.02,HOLIDAY,Mobile App
3405,2469,8/7/2023,2023,8,7,2097,10,3134.7,NA,Online
3406,2301,8/22/2023,2023,8,22,2091,3,595.44,HOLIDAY,Physical Store
3407,2745,11/3/2022,2022,11,3,2004,2,137.7,FREESHIP,Online
3408,1106,9/13/2023,2023,9,13,2094,4,1282.32,NA,Mobile App
3409,3327,4/10/2023,2023,4,10,2099,1,445.17,NA,Physical Store
3410,2504,1/28/2022,2022,1,28,2044,2,406.9,SAVE10,Mobile App
3411,3401,3/8/2022,2022,3,8,2097,7,2194.29,FREESHIP,Mobile App
3412,1920,2/2/2023,2023,2,2,2036,4,1595.6,HOLIDAY,Online
3413,2321,2/22/2023,2023,2,22,2054,6,222,SAVE10,Online
3414,2820,10/30/2023,2023,10,30,2031,2,324.84,HOLIDAY,Physical Store
3415,2263,10/6/2022,2022,10,6,2055,8,1874.96,HOLIDAY,Physical Store
3416,1835,11/10/2022,2022,11,10,2087,10,425.3,NA,Mobile App
3417,2784,9/3/2022,2022,9,3,2027,7,1971.76,NA,Physical Store
3418,1707,9/21/2023,2023,9,21,2082,6,585.06,SAVE10,Mobile App
3419,1849,10/29/2022,2022,10,29,2024,3,293.73,NA,Online
3420,2364,10/31/2023,2023,10,31,2094,3,961.74,SAVE10,Mobile App
3421,3055,3/20/2022,2022,3,20,2019,10,3815.9,NA,Physical Store
3422,1428,2/14/2022,2022,2,14,2012,6,2001.36,HOLIDAY,Online
3423,2458,5/24/2023,2023,5,24,2012,3,1000.68,NA,Mobile App
3424,3455,5/6/2023,2023,5,6,2018,3,605.37,SAVE10,Mobile App
3425,1800,7/25/2022,2022,7,25,2067,8,1448.4,FREESHIP,Online
3426,1355,4/7/2022,2022,4,7,2060,9,1197.81,FREESHIP,Mobile App
3427,3463,12/27/2023,2023,12,27,2046,4,141.08,FREESHIP,Mobile App
3428,3169,6/17/2023,2023,6,17,2026,2,500.88,NA,Mobile App
3429,2445,7/23/2022,2022,7,23,2072,10,3295,FREESHIP,Mobile App
3430,1620,12/17/2023,2023,12,17,2034,4,222.6,NA,Online
3431,2539,5/14/2022,2022,5,14,2049,5,1094.2,HOLIDAY,Mobile App
3432,2355,3/18/2022,2022,3,18,2091,5,992.4,SAVE10,Physical Store
3433,2292,3/12/2022,2022,3,12,2026,4,1001.76,HOLIDAY,Physical Store
3434,2168,10/24/2023,2023,10,24,2060,9,1197.81,HOLIDAY,Mobile App
3435,1959,6/16/2023,2023,6,16,2003,8,1842,NA,Online
3436,1062,11/18/2022,2022,11,18,2051,6,1654.68,SAVE10,Mobile App
3437,1275,3/11/2023,2023,3,11,2017,6,1601.22,HOLIDAY,Physical Store
3438,3067,5/22/2023,2023,5,22,2034,8,445.2,SAVE10,Online
3439,3164,3/10/2022,2022,3,10,2077,1,271.48,FREESHIP,Physical Store
3440,1796,8/4/2023,2023,8,4,2084,5,2472.05,HOLIDAY,Mobile App
3441,2153,7/18/2023,2023,7,18,2038,7,2371.11,FREESHIP,Physical Store
3442,1756,7/26/2023,2023,7,26,2039,9,1077.84,NA,Physical Store
3443,1624,8/30/2023,2023,8,30,2064,1,388.3,FREESHIP,Physical Store
3444,2651,6/27/2023,2023,6,27,2073,9,1954.8,FREESHIP,Online
3445,3300,9/13/2022,2022,9,13,2092,2,353.38,NA,Mobile App
3446,2406,3/30/2022,2022,3,30,2039,4,479.04,SAVE10,Physical Store
3447,1046,8/6/2023,2023,8,6,2049,8,1750.72,HOLIDAY,Online
3448,2519,2/16/2023,2023,2,16,2016,3,135.09,FREESHIP,Online
3449,2553,1/8/2023,2023,1,8,2100,8,1364.96,SAVE10,Online
3450,2161,11/5/2023,2023,11,5,2090,10,2554.1,SAVE10,Online
3451,3300,5/2/2022,2022,5,2,2066,1,115.63,NA,Online
3452,2668,7/12/2023,2023,7,12,2028,10,3690.7,FREESHIP,Online
3453,1309,5/20/2022,2022,5,20,2098,1,416.1,NA,Online
3454,2025,5/11/2023,2023,5,11,2078,2,125.76,SAVE10,Online
3455,3039,5/9/2023,2023,5,9,2046,3,105.81,HOLIDAY,Online
3456,1090,3/16/2022,2022,3,16,2065,10,1513.1,HOLIDAY,Mobile App
3457,2403,2/27/2022,2022,2,27,2018,1,201.79,HOLIDAY,Mobile App
3458,2690,1/13/2022,2022,1,13,2012,6,2001.36,SAVE10,Physical Store
3459,1682,2/12/2023,2023,2,12,2001,7,2136.54,SAVE10,Physical Store
3460,3478,5/26/2022,2022,5,26,2086,3,1376.88,NA,Mobile App
3461,2549,3/29/2022,2022,3,29,2086,10,4589.6,FREESHIP,Mobile App
3462,2409,11/3/2022,2022,11,3,2033,3,388.74,SAVE10,Physical Store
3463,2383,2/18/2023,2023,2,18,2095,9,3627.9,NA,Mobile App
3464,2675,12/24/2023,2023,12,24,2031,1,162.42,SAVE10,Physical Store
3465,3425,3/23/2022,2022,3,23,2018,5,1008.95,HOLIDAY,Online
3466,2293,8/5/2023,2023,8,5,2094,7,2244.06,FREESHIP,Online
3467,3130,8/3/2023,2023,8,3,2047,7,3047.8,SAVE10,Mobile App
3468,3282,8/22/2023,2023,8,22,2048,10,4367.5,SAVE10,Mobile App
3469,2754,5/5/2022,2022,5,5,2032,8,3449.68,NA,Physical Store
3470,2072,8/8/2023,2023,8,8,2046,8,282.16,NA,Online
3471,2747,8/17/2023,2023,8,17,2034,4,222.6,FREESHIP,Mobile App
3472,3333,9/10/2023,2023,9,10,2028,5,1845.35,SAVE10,Physical Store
3473,2871,4/19/2023,2023,4,19,2056,9,845.82,HOLIDAY,Online
3474,2213,5/25/2023,2023,5,25,2084,7,3460.87,NA,Physical Store
3475,1523,11/21/2023,2023,11,21,2064,1,388.3,FREESHIP,Physical Store
3476,2759,4/21/2023,2023,4,21,2096,5,2468.9,FREESHIP,Physical Store
3477,1217,3/4/2022,2022,3,4,2100,5,853.1,NA,Mobile App
3478,3448,8/2/2022,2022,8,2,2077,2,542.96,FREESHIP,Physical Store
3479,1068,11/20/2022,2022,11,20,2095,10,4031,SAVE10,Online
3480,1530,12/14/2022,2022,12,14,2058,10,3022.1,FREESHIP,Mobile App
3481,1048,12/16/2023,2023,12,16,2090,3,766.23,NA,Mobile App
3482,2850,5/4/2023,2023,5,4,2031,1,162.42,SAVE10,Mobile App
3483,2732,12/18/2023,2023,12,18,2057,4,1064.4,SAVE10,Physical Store
3484,2717,7/12/2022,2022,7,12,2074,9,1472.31,NA,Mobile App
3485,2815,11/21/2023,2023,11,21,2005,3,306.51,HOLIDAY,Online
3486,2998,7/6/2022,2022,7,6,2041,4,946.44,SAVE10,Mobile App
3487,3099,4/11/2023,2023,4,11,2081,7,2935.8,SAVE10,Mobile App
3488,2278,1/19/2022,2022,1,19,2069,2,641.96,FREESHIP,Mobile App
3489,2920,9/24/2022,2022,9,24,2047,5,2177,SAVE10,Physical Store
3490,2742,11/7/2022,2022,11,7,2090,9,2298.69,NA,Mobile App
3491,2605,7/26/2023,2023,7,26,2038,6,2032.38,NA,Mobile App
3492,2336,5/15/2023,2023,5,15,2083,3,1206.81,SAVE10,Physical Store
3493,3335,12/2/2023,2023,12,2,2086,1,458.96,HOLIDAY,Physical Store
3494,1164,1/27/2023,2023,1,27,2087,5,212.65,HOLIDAY,Physical Store
3495,1504,8/30/2023,2023,8,30,2086,5,2294.8,SAVE10,Mobile App
3496,3045,12/26/2022,2022,12,26,2082,7,682.57,NA,Online
3497,3387,10/14/2023,2023,10,14,2066,5,578.15,NA,Physical Store
3498,1900,6/26/2022,2022,6,26,2060,10,1330.9,SAVE10,Physical Store
3499,1867,9/3/2022,2022,9,3,2013,8,1344.72,FREESHIP,Physical Store
3500,2023,1/14/2023,2023,1,14,2025,5,2057.85,SAVE10,Physical Store
3501,2113,5/21/2022,2022,5,21,2056,2,187.96,NA,Physical Store
3502,3377,6/1/2023,2023,6,1,2034,4,222.6,NA,Online
3503,2942,11/30/2022,2022,11,30,2052,2,683.38,SAVE10,Physical Store
3504,2646,1/16/2022,2022,1,16,2096,5,2468.9,SAVE10,Online
3505,1065,12/30/2022,2022,12,30,2015,8,3914.24,NA,Physical Store
3506,1984,4/15/2023,2023,4,15,2033,3,388.74,SAVE10,Physical Store
3507,2872,8/28/2022,2022,8,28,2076,9,854.01,FREESHIP,Physical Store
3508,3031,12/6/2022,2022,12,6,2059,4,111.56,NA,Mobile App
3509,1794,12/22/2023,2023,12,22,2038,4,1354.92,NA,Online
3510,1335,6/10/2022,2022,6,10,2028,5,1845.35,FREESHIP,Physical Store
3511,1747,11/3/2022,2022,11,3,2074,1,163.59,FREESHIP,Physical Store
3512,2614,10/11/2023,2023,10,11,2008,4,1387.8,HOLIDAY,Online
3513,1248,9/30/2023,2023,9,30,2003,8,1842,HOLIDAY,Mobile App
3514,2116,5/8/2023,2023,5,8,2080,10,1323.4,HOLIDAY,Physical Store
3515,1903,6/30/2022,2022,6,30,2070,4,133.56,HOLIDAY,Physical Store
3516,1435,1/23/2023,2023,1,23,2060,8,1064.72,HOLIDAY,Online
3517,3266,4/29/2023,2023,4,29,2092,5,883.45,HOLIDAY,Physical Store
3518,1187,11/7/2022,2022,11,7,2020,8,3929.2,NA,Mobile App
3519,2632,9/30/2022,2022,9,30,2098,6,2496.6,SAVE10,Mobile App
3520,3166,9/21/2022,2022,9,21,2088,9,3866.22,FREESHIP,Mobile App
3521,2170,2/22/2022,2022,2,22,2081,6,2516.4,FREESHIP,Physical Store
3522,2096,6/24/2023,2023,6,24,2086,4,1835.84,NA,Mobile App
3523,2325,3/5/2023,2023,3,5,2100,6,1023.72,HOLIDAY,Physical Store
3524,2956,9/10/2023,2023,9,10,2084,1,494.41,FREESHIP,Mobile App
3525,1879,6/8/2023,2023,6,8,2055,4,937.48,FREESHIP,Mobile App
3526,1692,12/25/2023,2023,12,25,2032,7,3018.47,SAVE10,Physical Store
3527,3074,12/12/2023,2023,12,12,2030,5,2322.75,SAVE10,Mobile App
3528,2239,5/7/2023,2023,5,7,2030,9,4180.95,HOLIDAY,Physical Store
3529,3352,2/2/2022,2022,2,2,2031,3,487.26,HOLIDAY,Physical Store
3530,1969,7/26/2022,2022,7,26,2012,7,2334.92,HOLIDAY,Online
3531,3402,10/28/2023,2023,10,28,2029,3,618.48,NA,Mobile App
3532,3249,1/7/2022,2022,1,7,2060,1,133.09,NA,Mobile App
3533,2690,2/22/2022,2022,2,22,2020,5,2455.75,NA,Mobile App
3534,1235,6/1/2022,2022,6,1,2029,7,1443.12,NA,Online
3535,1278,9/27/2023,2023,9,27,2037,10,4609.7,SAVE10,Physical Store
3536,1724,5/18/2022,2022,5,18,2058,10,3022.1,SAVE10,Online
3537,2588,1/6/2023,2023,1,6,2066,3,346.89,NA,Online
3538,1218,7/12/2022,2022,7,12,2016,1,45.03,SAVE10,Mobile App
3539,3016,5/26/2022,2022,5,26,2038,1,338.73,FREESHIP,Physical Store
3540,1063,1/26/2023,2023,1,26,2035,8,3654.88,SAVE10,Online
3541,2160,1/17/2023,2023,1,17,2001,4,1220.88,FREESHIP,Physical Store
3542,1940,9/9/2023,2023,9,9,2049,10,2188.4,SAVE10,Mobile App
3543,1786,7/24/2023,2023,7,24,2027,10,2816.8,HOLIDAY,Online
3544,3003,11/6/2022,2022,11,6,2051,7,1930.46,HOLIDAY,Physical Store
3545,1040,2/15/2022,2022,2,15,2014,3,819.03,HOLIDAY,Mobile App
3546,1656,4/8/2023,2023,4,8,2091,9,1786.32,SAVE10,Online
3547,3388,10/28/2022,2022,10,28,2022,3,858.12,SAVE10,Physical Store
3548,2154,6/28/2023,2023,6,28,2039,9,1077.84,FREESHIP,Mobile App
3549,1770,3/19/2023,2023,3,19,2062,7,572.32,SAVE10,Online
3550,1856,6/12/2022,2022,6,12,2048,5,2183.75,SAVE10,Mobile App
3551,2385,12/30/2022,2022,12,30,2026,2,500.88,FREESHIP,Mobile App
3552,2296,11/22/2022,2022,11,22,2035,4,1827.44,FREESHIP,Physical Store
3553,2409,2/8/2023,2023,2,8,2062,8,654.08,HOLIDAY,Mobile App
3554,2601,8/7/2023,2023,8,7,2056,1,93.98,NA,Mobile App
3555,1399,1/1/2023,2023,1,1,2043,6,2379.54,HOLIDAY,Mobile App
3556,3365,8/27/2022,2022,8,27,2082,8,780.08,SAVE10,Mobile App
3557,3187,8/19/2022,2022,8,19,2010,3,881.82,SAVE10,Physical Store
3558,1145,5/24/2022,2022,5,24,2010,9,2645.46,NA,Online
3559,1037,8/25/2022,2022,8,25,2071,7,759.29,HOLIDAY,Physical Store
3560,2013,10/2/2023,2023,10,2,2065,3,453.93,FREESHIP,Online
3561,3493,5/2/2023,2023,5,2,2021,2,804.46,SAVE10,Mobile App
3562,2332,9/4/2022,2022,9,4,2064,5,1941.5,FREESHIP,Online
3563,2569,3/3/2022,2022,3,3,2018,10,2017.9,HOLIDAY,Physical Store
3564,3409,5/13/2023,2023,5,13,2093,9,1206.18,NA,Physical Store
3565,2393,5/30/2022,2022,5,30,2036,10,3989,HOLIDAY,Physical Store
3566,3190,6/15/2023,2023,6,15,2099,9,4006.53,HOLIDAY,Mobile App
3567,2573,4/12/2022,2022,4,12,2091,3,595.44,HOLIDAY,Physical Store
3568,2647,11/15/2023,2023,11,15,2041,3,709.83,SAVE10,Online
3569,1375,12/24/2022,2022,12,24,2006,10,4931.7,FREESHIP,Online
3570,3478,4/24/2022,2022,4,24,2030,1,464.55,SAVE10,Mobile App
3571,2261,5/13/2023,2023,5,13,2064,9,3494.7,SAVE10,Online
3572,2925,5/23/2023,2023,5,23,2045,9,3129.48,NA,Physical Store
3573,2080,5/30/2023,2023,5,30,2021,7,2815.61,HOLIDAY,Mobile App
3574,1168,5/12/2022,2022,5,12,2068,5,279.5,FREESHIP,Online
3575,1584,2/15/2022,2022,2,15,2023,10,389.6,FREESHIP,Mobile App
3576,1157,1/30/2023,2023,1,30,2084,4,1977.64,FREESHIP,Mobile App
3577,2153,2/7/2023,2023,2,7,2045,1,347.72,SAVE10,Mobile App
3578,2568,5/10/2022,2022,5,10,2100,7,1194.34,SAVE10,Physical Store
3579,2197,8/16/2022,2022,8,16,2077,3,814.44,FREESHIP,Physical Store
3580,2151,2/18/2023,2023,2,18,2019,5,1907.95,SAVE10,Physical Store
3581,1712,10/9/2023,2023,10,9,2099,5,2225.85,SAVE10,Physical Store
3582,1884,11/9/2022,2022,11,9,2041,8,1892.88,FREESHIP,Mobile App
3583,1955,4/20/2022,2022,4,20,2030,8,3716.4,NA,Online
3584,3232,5/8/2022,2022,5,8,2090,1,255.41,SAVE10,Online
3585,1982,12/17/2023,2023,12,17,2093,2,268.04,HOLIDAY,Mobile App
3586,2331,5/18/2023,2023,5,18,2005,6,613.02,HOLIDAY,Physical Store
3587,3170,12/29/2023,2023,12,29,2059,6,167.34,HOLIDAY,Physical Store
3588,1371,6/5/2023,2023,6,5,2091,4,793.92,HOLIDAY,Physical Store
3589,1287,5/11/2023,2023,5,11,2078,10,628.8,HOLIDAY,Physical Store
3590,1148,12/13/2023,2023,12,13,2068,9,503.1,NA,Mobile App
3591,3191,7/3/2022,2022,7,3,2040,8,740.48,NA,Mobile App
3592,2651,5/1/2023,2023,5,1,2079,8,3177.84,HOLIDAY,Mobile App
3593,1666,6/22/2022,2022,6,22,2091,6,1190.88,SAVE10,Online
3594,1531,2/28/2023,2023,2,28,2075,4,268.6,SAVE10,Mobile App
3595,2029,5/13/2023,2023,5,13,2072,2,659,SAVE10,Mobile App
3596,3028,3/4/2023,2023,3,4,2078,7,440.16,SAVE10,Online
3597,1307,5/11/2023,2023,5,11,2055,3,703.11,SAVE10,Online
3598,2163,4/8/2023,2023,4,8,2010,8,2351.52,HOLIDAY,Online
3599,1843,8/16/2022,2022,8,16,2049,1,218.84,SAVE10,Physical Store
3600,2780,7/11/2023,2023,7,11,2077,3,814.44,SAVE10,Online
3601,3410,11/29/2022,2022,11,29,2007,9,716.04,NA,Physical Store
3602,1964,3/30/2023,2023,3,30,2054,5,185,FREESHIP,Mobile App
3603,2758,9/24/2022,2022,9,24,2026,10,2504.4,SAVE10,Online
3604,2748,5/30/2022,2022,5,30,2021,8,3217.84,HOLIDAY,Mobile App
3605,1106,4/17/2023,2023,4,17,2079,10,3972.3,SAVE10,Physical Store
3606,1057,5/18/2023,2023,5,18,2011,1,74.39,HOLIDAY,Online
3607,2634,3/29/2022,2022,3,29,2060,9,1197.81,HOLIDAY,Physical Store
3608,3020,5/22/2023,2023,5,22,2091,10,1984.8,HOLIDAY,Mobile App
3609,3079,5/2/2022,2022,5,2,2022,6,1716.24,HOLIDAY,Online
3610,2482,10/12/2022,2022,10,12,2057,5,1330.5,SAVE10,Online
3611,2607,1/20/2023,2023,1,20,2096,6,2962.68,SAVE10,Physical Store
3612,3368,4/16/2022,2022,4,16,2066,6,693.78,SAVE10,Mobile App
3613,2946,4/2/2022,2022,4,2,2021,2,804.46,FREESHIP,Mobile App
3614,2940,3/7/2022,2022,3,7,2001,4,1220.88,FREESHIP,Physical Store
3615,2616,4/13/2022,2022,4,13,2031,6,974.52,FREESHIP,Mobile App
3616,3186,4/11/2023,2023,4,11,2036,9,3590.1,HOLIDAY,Physical Store
3617,1555,1/29/2022,2022,1,29,2021,2,804.46,SAVE10,Online
3618,2420,7/28/2022,2022,7,28,2085,4,1774.96,HOLIDAY,Mobile App
3619,3366,12/22/2022,2022,12,22,2020,4,1964.6,NA,Online
3620,2534,10/2/2023,2023,10,2,2006,2,986.34,HOLIDAY,Physical Store
3621,1716,10/11/2022,2022,10,11,2068,10,559,NA,Mobile App
3622,1186,1/31/2022,2022,1,31,2038,8,2709.84,SAVE10,Mobile App
3623,2333,7/17/2022,2022,7,17,2098,10,4161,NA,Online
3624,1849,5/22/2022,2022,5,22,2064,2,776.6,SAVE10,Physical Store
3625,2890,4/19/2023,2023,4,19,2024,6,587.46,FREESHIP,Mobile App
3626,2175,10/4/2023,2023,10,4,2029,4,824.64,SAVE10,Mobile App
3627,3011,6/10/2023,2023,6,10,2071,3,325.41,SAVE10,Physical Store
3628,1820,1/26/2022,2022,1,26,2055,2,468.74,NA,Physical Store
3629,2895,11/15/2023,2023,11,15,2098,5,2080.5,FREESHIP,Physical Store
3630,2709,3/22/2022,2022,3,22,2086,5,2294.8,FREESHIP,Physical Store
3631,2639,6/24/2022,2022,6,24,2073,9,1954.8,HOLIDAY,Online
3632,1920,5/16/2023,2023,5,16,2099,2,890.34,NA,Mobile App
3633,1722,5/10/2023,2023,5,10,2041,6,1419.66,FREESHIP,Mobile App
3634,2894,2/17/2022,2022,2,17,2088,3,1288.74,SAVE10,Mobile App
3635,1419,2/16/2023,2023,2,16,2039,3,359.28,SAVE10,Online
3636,2890,2/26/2022,2022,2,26,2089,4,288.2,FREESHIP,Mobile App
3637,2124,8/7/2023,2023,8,7,2076,9,854.01,HOLIDAY,Online
3638,2202,8/17/2022,2022,8,17,2004,9,619.65,FREESHIP,Online
3639,1038,10/18/2022,2022,10,18,2005,5,510.85,HOLIDAY,Physical Store
3640,2124,4/10/2022,2022,4,10,2006,7,3452.19,SAVE10,Mobile App
3641,1379,11/16/2023,2023,11,16,2076,9,854.01,SAVE10,Physical Store
3642,2435,6/23/2023,2023,6,23,2098,9,3744.9,FREESHIP,Physical Store
3643,1974,6/29/2023,2023,6,29,2053,10,4048.7,NA,Online
3644,1487,8/9/2023,2023,8,9,2024,7,685.37,NA,Mobile App
3645,1718,5/6/2023,2023,5,6,2036,9,3590.1,NA,Physical Store
3646,3296,9/10/2022,2022,9,10,2071,4,433.88,NA,Physical Store
3647,2979,12/13/2022,2022,12,13,2059,5,139.45,NA,Physical Store
3648,2108,2/27/2023,2023,2,27,2089,9,648.45,HOLIDAY,Physical Store
3649,1032,4/16/2022,2022,4,16,2026,1,250.44,SAVE10,Physical Store
3650,3418,1/24/2023,2023,1,24,2031,8,1299.36,FREESHIP,Mobile App
3651,3157,4/20/2023,2023,4,20,2051,1,275.78,SAVE10,Physical Store
3652,2790,12/18/2023,2023,12,18,2086,2,917.92,SAVE10,Mobile App
3653,1476,3/18/2023,2023,3,18,2024,5,489.55,FREESHIP,Online
3654,3220,6/13/2023,2023,6,13,2062,7,572.32,FREESHIP,Physical Store
3655,1097,10/6/2023,2023,10,6,2064,8,3106.4,NA,Mobile App
3656,3254,3/4/2022,2022,3,4,2030,6,2787.3,NA,Physical Store
3657,1990,5/10/2023,2023,5,10,2077,5,1357.4,FREESHIP,Mobile App
3658,1841,11/1/2023,2023,11,1,2038,1,338.73,FREESHIP,Online
3659,2350,12/11/2022,2022,12,11,2086,4,1835.84,SAVE10,Online
3660,2026,6/14/2023,2023,6,14,2079,1,397.23,NA,Online
3661,2035,3/19/2022,2022,3,19,2027,8,2253.44,NA,Physical Store
3662,2300,3/10/2023,2023,3,10,2055,3,703.11,NA,Mobile App
3663,2464,7/14/2023,2023,7,14,2071,4,433.88,SAVE10,Physical Store
3664,2202,1/21/2022,2022,1,21,2004,10,688.5,NA,Online
3665,3425,8/2/2023,2023,8,2,2073,9,1954.8,NA,Online
3666,2957,8/19/2022,2022,8,19,2080,7,926.38,FREESHIP,Online
3667,1629,5/8/2023,2023,5,8,2025,9,3704.13,NA,Physical Store
3668,1575,11/27/2022,2022,11,27,2033,5,647.9,FREESHIP,Physical Store
3669,3239,9/15/2022,2022,9,15,2087,6,255.18,HOLIDAY,Physical Store
3670,2731,6/9/2023,2023,6,9,2048,2,873.5,NA,Physical Store
3671,2910,9/12/2023,2023,9,12,2007,1,79.56,FREESHIP,Physical Store
3672,1986,3/25/2023,2023,3,25,2015,9,4403.52,NA,Online
3673,2302,5/17/2022,2022,5,17,2071,5,542.35,NA,Physical Store
3674,1572,6/28/2023,2023,6,28,2015,9,4403.52,SAVE10,Mobile App
3675,2591,10/10/2022,2022,10,10,2021,6,2413.38,FREESHIP,Mobile App
3676,2193,3/17/2022,2022,3,17,2021,10,4022.3,NA,Mobile App
3677,1369,9/29/2022,2022,9,29,2010,10,2939.4,NA,Mobile App
3678,2874,4/9/2022,2022,4,9,2034,3,166.95,HOLIDAY,Physical Store
3679,3316,12/10/2022,2022,12,10,2061,8,3477.28,FREESHIP,Mobile App
3680,1129,5/11/2023,2023,5,11,2007,10,795.6,SAVE10,Mobile App
3681,2799,7/31/2022,2022,7,31,2026,9,2253.96,SAVE10,Online
3682,2844,10/11/2023,2023,10,11,2064,1,388.3,FREESHIP,Online
3683,3299,10/17/2023,2023,10,17,2018,3,605.37,SAVE10,Online
3684,2917,5/5/2023,2023,5,5,2092,2,353.38,FREESHIP,Mobile App
3685,2227,3/25/2022,2022,3,25,2067,7,1267.35,HOLIDAY,Mobile App
3686,1186,12/22/2022,2022,12,22,2070,6,200.34,SAVE10,Online
3687,2259,4/22/2022,2022,4,22,2095,5,2015.5,SAVE10,Physical Store
